timestamp,source_id,destination_id,packet_type,packet_size_bytes,data_rate_mbps,signal_strength_rssi,throughput_kbps,latency_ms,is_anomaly,anomaly_type
2026-06-13 12:01:00.076,Node_029,Node_005,CAM,1044,5.99,-52.7,50.03,8.52,0,Normal
2026-06-13 12:02:56.445,Node_030,Node_037,CAM,240,9.37,-73.5,17.99,4.84,0,Normal
2026-06-13 12:02:44.808,Node_023,Node_045,BSM,1062,9.12,-73.1,77.48,5.65,0,Normal
2026-06-13 12:01:10.686,Node_027,Node_016,BSM,383,11.0,-55.7,33.7,6.28,0,Normal
2026-06-13 12:01:13.360,Node_045,Node_037,CAM,297,5.94,-47.2,14.11,9.719999999999999,0,Normal
2026-06-13 12:01:05.550,Node_018,Node_041,CAM,750,4.92,-48.3,29.52,5.68,0,Normal
2026-06-13 12:01:25.280,Node_032,Node_027,CAM,980,36.5,-108.4,59.04,1.65,1,Sybil_Spoofing
2026-06-13 12:02:44.125,Node_011,Node_017,BSM,412,36.25,-99.6,23.27,1.76,1,Sybil_Spoofing
2026-06-13 12:02:27.168,Node_013,Node_026,BSM,238,2.11,-80.4,4.02,5.140000000000001,0,Normal
2026-06-13 12:02:02.295,Node_043,Node_048,DENM,675,6.85,-82.3,36.99,7.24,0,Normal
2026-06-13 12:01:34.752,Node_046,Node_029,BSM,343,6.71,-73.8,18.41,6.1,0,Normal
2026-06-13 12:00:18.438,Node_039,Node_007,CAM,381,4.94,-63.6,15.06,5.83,0,Normal
2026-06-13 12:00:38.222,Node_043,Node_049,DENM,211,8.77,-78.9,14.8,5.01,0,Normal
2026-06-13 12:01:25.735,Node_046,Node_003,UDP_STREAM,1114,8.75,-76.4,77.98,6.59,0,Normal
2026-06-13 12:03:08.760,Node_042,Node_043,CAM,933,8.6,-80.9,64.19,9.059999999999999,0,Normal
2026-06-13 12:02:42.483,Node_004,Node_039,BSM,204,2.49,-69.9,4.06,5.73,0,Normal
2026-06-13 12:01:36.506,Node_024,Node_016,DENM,404,2.91,-68.1,9.41,5.21,0,Normal
2026-06-13 12:02:07.008,Node_013,Node_044,CAM,0,0.0,-46.7,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:01:08.848,Node_047,Node_011,CAM,245,6.16,-80.7,12.07,4.65,0,Normal
2026-06-13 12:01:16.850,Node_040,Node_014,CAM,1156,7.42,-47.4,68.62,6.31,0,Normal
2026-06-13 12:01:24.864,Node_007,Node_023,BSM,531,3.74,-68.9,15.89,6.6,0,Normal
2026-06-13 12:02:24.643,Node_014,Node_030,CAM,425,2.66,-52.4,9.04,7.05,0,Normal
2026-06-13 12:02:18.112,Node_003,Node_005,CAM,1106,4.19,-72.9,37.07,6.37,0,Normal
2026-06-13 12:00:47.844,Node_046,Node_035,CAM,1010,11.91,-51.0,96.23,6.74,0,Normal
2026-06-13 12:00:45.220,Node_039,Node_021,DENM,846,8.96,-57.9,60.64,9.030000000000001,0,Normal
2026-06-13 12:00:58.564,Node_022,Node_012,CAM,850,9.62,-57.5,65.42,8.52,0,Normal
2026-06-13 12:02:57.156,Node_005,Node_022,CAM,218,8.09,-61.6,14.11,8.4,0,Normal
2026-06-13 12:01:31.977,Node_033,Node_038,BSM,921,11.88,-75.7,87.53,8.07,0,Normal
2026-06-13 12:00:54.694,Node_020,Node_016,CAM,955,32.48,-107.9,47.98,1.4,1,Sybil_Spoofing
2026-06-13 12:02:21.510,Node_014,Node_042,TCP_ACK,64,2.38,-48.1,1.22,4.83,0,Normal
2026-06-13 12:02:44.328,Node_048,Node_022,UDP_STREAM,337,4.78,-59.3,12.89,6.2,0,Normal
2026-06-13 12:03:11.191,Node_027,Node_042,DENM,1032,4.88,-84.1,40.29,6.87,0,Normal
2026-06-13 12:02:05.772,Node_022,Node_016,BSM,410,7.39,-48.7,24.24,5.46,0,Normal
2026-06-13 12:01:37.747,Node_044,Node_045,CAM,936,4.22,-50.1,31.6,9.45,0,Normal
2026-06-13 12:01:15.040,Node_029,Node_041,DENM,206,2.65,-65.3,4.37,6.06,0,Normal
2026-06-13 12:00:30.843,Node_041,Node_010,UDP_STREAM,1160,4.04,-81.3,37.49,4.75,0,Normal
2026-06-13 12:01:23.204,Node_016,Node_033,CAM,280,6.26,-66.3,14.02,5.99,0,Normal
2026-06-13 12:01:20.580,Node_016,Node_028,BSM,380,8.06,-72.9,24.5,7.08,0,Normal
2026-06-13 12:01:21.984,Node_018,Node_031,UDP_STREAM,281,11.51,-70.6,25.87,5.46,0,Normal
2026-06-13 12:02:54.850,Node_029,Node_028,BSM,717,8.09,-67.7,46.4,6.3,0,Normal
2026-06-13 12:02:59.018,Node_002,Node_049,UDP_STREAM,590,6.27,-81.7,29.59,4.77,0,Normal
2026-06-13 12:01:55.842,Node_039,Node_035,DENM,356,7.53,-78.0,21.45,5.93,0,Normal
2026-06-13 12:01:58.624,Node_030,Node_019,BSM,584,7.62,-65.8,35.6,6.5,0,Normal
2026-06-13 12:02:55.370,Node_013,Node_010,BSM,1138,3.9,-84.5,35.51,6.37,0,Normal
2026-06-13 12:02:21.750,Node_032,Node_026,BSM,1147,6.16,-69.2,56.52,7.71,0,Normal
2026-06-13 12:02:25.908,Node_032,Node_020,CAM,856,11.88,-82.2,81.35,5.35,0,Normal
2026-06-13 12:00:55.432,Node_025,Node_037,CAM,366,3.94,-67.5,11.54,6.99,0,Normal
2026-06-13 12:02:13.947,Node_033,Node_046,CAM,700,31.36,-104.2,46.76,1.49,1,Sybil_Spoofing
2026-06-13 12:02:58.728,Node_003,Node_024,CAM,846,9.07,-83.9,61.39,5.63,0,Normal
2026-06-13 12:01:03.685,Node_017,Node_039,CAM,666,11.44,-79.1,60.95,5.45,0,Normal
2026-06-13 12:01:09.156,Node_001,Node_008,CAM,989,2.92,-56.5,23.1,9.469999999999999,0,Normal
2026-06-13 12:00:40.710,Node_034,Node_013,BSM,1097,6.23,-51.8,54.67,6.09,0,Normal
2026-06-13 12:01:58.146,Node_033,Node_035,BSM,874,10.87,-61.6,76.0,7.07,0,Normal
2026-06-13 12:00:43.488,Node_007,Node_041,TCP_ACK,64,7.73,-53.1,3.96,7.13,0,Normal
2026-06-13 12:01:46.080,Node_048,Node_014,UDP_STREAM,1421,85.82,-57.0,975.6,85.37,1,DoS_Flooding
2026-06-13 12:00:36.747,Node_050,Node_045,BSM,627,7.25,-58.8,36.37,6.77,0,Normal
2026-06-13 12:01:12.186,Node_012,Node_024,BSM,390,9.04,-77.1,28.2,6.69,0,Normal
2026-06-13 12:00:51.794,Node_029,Node_037,CAM,1033,4.13,-77.0,34.13,9.49,0,Normal
2026-06-13 12:01:20.476,Node_017,Node_027,CAM,651,8.27,-60.0,43.07,6.69,0,Normal
2026-06-13 12:01:10.980,Node_006,Node_019,DENM,287,5.78,-73.9,13.27,7.64,0,Normal
2026-06-13 12:01:35.620,Node_031,Node_032,CAM,888,9.61,-84.6,68.27,7.72,0,Normal
2026-06-13 12:00:15.037,Node_043,Node_038,BSM,1008,11.88,-81.1,95.8,6.13,0,Normal
2026-06-13 12:00:15.048,Node_025,Node_039,BSM,732,11.87,-54.5,69.51,10.52,0,Normal
2026-06-13 12:02:59.339,Node_049,Node_022,CAM,818,6.29,-70.2,41.16,5.58,0,Normal
2026-06-13 12:02:03.300,Node_016,Node_024,BSM,881,5.98,-60.6,42.15,4.76,0,Normal
2026-06-13 12:02:08.874,Node_007,Node_001,BSM,667,10.71,-68.9,57.15,4.43,0,Normal
2026-06-13 12:01:01.740,Node_002,Node_039,UDP_STREAM,325,10.69,-73.8,27.79,5.88,0,Normal
2026-06-13 12:01:40.229,Node_024,Node_029,CAM,833,8.86,-50.2,59.04,4.63,0,Normal
2026-06-13 12:01:19.692,Node_001,Node_041,CAM,1180,11.42,-72.1,107.8,5.640000000000001,0,Normal
2026-06-13 12:00:28.875,Node_048,Node_021,DENM,894,6.44,-60.7,46.06,6.49,0,Normal
2026-06-13 12:00:41.280,Node_023,Node_028,UDP_STREAM,1161,11.31,-47.8,105.05,6.83,0,Normal
2026-06-13 12:00:48.195,Node_047,Node_025,DENM,500,8.07,-56.5,32.28,6.0,0,Normal
2026-06-13 12:03:11.542,Node_003,Node_009,BSM,709,9.97,-72.9,56.55,5.63,0,Normal
2026-06-13 12:03:26.850,Node_030,Node_011,CAM,1117,6.46,-80.4,57.73,5.87,0,Normal
2026-06-13 12:01:37.980,Node_016,Node_014,CAM,374,35.74,-103.5,28.51,1.32,1,Sybil_Spoofing
2026-06-13 12:02:08.433,Node_025,Node_050,TCP_ACK,64,4.8,-56.2,2.46,5.279999999999999,0,Normal
2026-06-13 12:00:56.662,Node_043,Node_009,TCP_ACK,64,11.23,-59.7,5.75,5.640000000000001,0,Normal
2026-06-13 12:02:11.385,Node_015,Node_037,CAM,984,11.24,-82.4,88.48,6.95,0,Normal
2026-06-13 12:02:28.088,Node_042,Node_036,CAM,1189,10.56,-52.7,100.45,6.62,0,Normal
2026-06-13 12:00:54.015,Node_019,Node_006,DENM,314,2.89,-55.4,7.26,4.720000000000001,0,Normal
2026-06-13 12:00:54.054,Node_037,Node_024,CAM,330,10.53,-46.8,27.8,8.14,0,Normal
2026-06-13 12:00:13.870,Node_020,Node_004,BSM,804,7.36,-51.1,47.34,5.9,0,Normal
2026-06-13 12:02:06.308,Node_050,Node_024,CAM,1016,8.79,-53.1,71.45,5.18,0,Normal
2026-06-13 12:01:31.674,Node_007,Node_026,DENM,209,7.38,-66.6,12.34,4.98,0,Normal
2026-06-13 12:01:58.150,Node_015,Node_032,UDP_STREAM,896,6.56,-60.9,47.02,8.17,0,Normal
2026-06-13 12:00:25.038,Node_039,Node_021,DENM,516,7.02,-57.5,28.98,4.359999999999999,0,Normal
2026-06-13 12:03:03.744,Node_041,Node_014,CAM,706,27.29,-97.8,27.73,2.43,1,Sybil_Spoofing
2026-06-13 12:01:33.331,Node_045,Node_048,TCP_ACK,64,2.53,-50.4,1.3,7.78,0,Normal
2026-06-13 12:03:06.796,Node_047,Node_026,TCP_ACK,64,4.99,-52.4,2.55,5.99,0,Normal
2026-06-13 12:01:09.750,Node_002,Node_036,BSM,601,5.37,-57.9,25.82,9.219999999999999,0,Normal
2026-06-13 12:02:33.560,Node_026,Node_005,CAM,740,9.27,-73.7,54.88,5.33,0,Normal
2026-06-13 12:03:29.550,Node_026,Node_007,BSM,334,5.23,-53.3,13.97,7.26,0,Normal
2026-06-13 12:00:32.154,Node_046,Node_020,CAM,668,8.55,-61.9,45.69,6.63,0,Normal
2026-06-13 12:03:06.067,Node_019,Node_010,CAM,414,4.18,-55.1,13.84,9.559999999999999,0,Normal
2026-06-13 12:00:16.800,Node_024,Node_047,CAM,1076,7.76,-57.9,66.8,6.12,0,Normal
2026-06-13 12:01:05.847,Node_025,Node_028,CAM,0,0.0,-48.0,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:03:03.662,Node_012,Node_004,CAM,320,11.8,-59.0,30.21,6.63,0,Normal
2026-06-13 12:01:07.344,Node_041,Node_047,BSM,613,4.45,-80.2,21.82,4.83,0,Normal
2026-06-13 12:02:02.148,Node_045,Node_039,CAM,1177,3.72,-55.2,35.03,6.29,0,Normal
2026-06-13 12:00:44.960,Node_050,Node_030,CAM,1085,10.18,-69.7,88.36,5.75,0,Normal
2026-06-13 12:02:52.938,Node_024,Node_001,CAM,322,3.17,-80.1,8.17,6.64,0,Normal
2026-06-13 12:03:16.980,Node_015,Node_002,DENM,800,7.73,-62.1,49.47,7.12,0,Normal
2026-06-13 12:00:47.872,Node_038,Node_012,DENM,593,6.84,-59.2,32.45,8.7,0,Normal
2026-06-13 12:00:59.178,Node_007,Node_021,BSM,265,9.14,-50.5,19.38,4.23,0,Normal
2026-06-13 12:02:39.330,Node_045,Node_002,BSM,603,7.56,-63.5,36.47,6.48,0,Normal
2026-06-13 12:03:10.485,Node_005,Node_034,DENM,1057,7.85,-56.5,66.38,5.04,0,Normal
2026-06-13 12:00:57.892,Node_049,Node_014,TCP_ACK,64,11.66,-49.1,5.97,7.28,0,Normal
2026-06-13 12:01:19.128,Node_001,Node_036,CAM,657,10.01,-80.1,52.61,10.72,0,Normal
2026-06-13 12:01:27.668,Node_042,Node_011,UDP_STREAM,1415,70.31,-50.9,795.91,170.44,1,DoS_Flooding
2026-06-13 12:03:30.835,Node_011,Node_028,CAM,1200,11.45,-85.0,109.92,5.54,0,Normal
2026-06-13 12:03:21.072,Node_019,Node_043,BSM,746,6.45,-61.9,38.49,5.890000000000001,0,Normal
2026-06-13 12:03:22.631,Node_023,Node_039,TCP_ACK,0,0.0,-76.6,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:29.778,Node_016,Node_003,CAM,392,3.42,-50.8,10.73,4.0,0,Normal
2026-06-13 12:01:02.436,Node_039,Node_036,CAM,421,7.92,-73.9,26.67,6.84,0,Normal
2026-06-13 12:02:47.560,Node_005,Node_036,BSM,461,4.61,-59.0,17.0,6.42,0,Normal
2026-06-13 12:02:59.046,Node_006,Node_017,DENM,892,6.25,-57.2,44.6,5.5600000000000005,0,Normal
2026-06-13 12:00:39.816,Node_041,Node_047,BSM,475,11.95,-57.1,45.41,5.23,0,Normal
2026-06-13 12:02:29.415,Node_037,Node_043,CAM,863,10.21,-60.8,70.49,7.76,0,Normal
2026-06-13 12:01:09.776,Node_021,Node_028,BSM,588,26.65,-108.1,10.63,2.1,1,Sybil_Spoofing
2026-06-13 12:00:37.050,Node_022,Node_041,TCP_ACK,64,2.89,-48.6,1.48,6.66,0,Normal
2026-06-13 12:01:07.022,Node_015,Node_018,TCP_ACK,64,2.1,-69.9,1.08,4.4,0,Normal
2026-06-13 12:02:31.262,Node_007,Node_008,BSM,379,7.26,-50.0,22.01,6.24,0,Normal
2026-06-13 12:03:12.780,Node_007,Node_034,DENM,557,9.0,-50.4,40.1,6.95,0,Normal
2026-06-13 12:00:50.015,Node_004,Node_011,TCP_ACK,64,5.18,-54.9,2.65,6.1,0,Normal
2026-06-13 12:03:28.780,Node_036,Node_039,DENM,1103,10.5,-65.9,92.65,6.24,0,Normal
2026-06-13 12:00:17.172,Node_044,Node_033,TCP_ACK,64,9.13,-58.7,4.67,5.63,0,Normal
2026-06-13 12:01:51.696,Node_004,Node_047,UDP_STREAM,854,11.74,-56.7,80.21,6.13,0,Normal
2026-06-13 12:02:47.661,Node_046,Node_030,DENM,387,6.39,-70.8,19.78,7.94,0,Normal
2026-06-13 12:01:59.022,Node_018,Node_028,UDP_STREAM,733,11.42,-49.7,66.97,6.75,0,Normal
2026-06-13 12:02:06.280,Node_041,Node_006,CAM,1170,5.06,-54.2,47.36,5.79,0,Normal
2026-06-13 12:00:43.080,Node_005,Node_047,CAM,445,33.31,-98.8,40.76,1.99,1,Sybil_Spoofing
2026-06-13 12:00:17.244,Node_028,Node_044,UDP_STREAM,720,11.32,-79.5,65.2,8.71,0,Normal
2026-06-13 12:03:29.948,Node_045,Node_008,DENM,615,2.14,-77.4,10.53,5.24,0,Normal
2026-06-13 12:00:15.829,Node_046,Node_028,CAM,919,7.34,-71.2,53.96,5.65,0,Normal
2026-06-13 12:03:28.800,Node_044,Node_039,CAM,243,8.07,-46.4,15.69,6.24,0,Normal
2026-06-13 12:03:27.504,Node_015,Node_012,DENM,276,5.67,-79.7,12.52,5.720000000000001,0,Normal
2026-06-13 12:00:33.166,Node_028,Node_032,BSM,588,3.7,-46.2,17.4,8.6,0,Normal
2026-06-13 12:01:45.339,Node_035,Node_050,CAM,1078,3.18,-73.0,27.42,7.99,0,Normal
2026-06-13 12:01:32.416,Node_001,Node_048,CAM,846,7.69,-76.3,52.05,6.21,0,Normal
2026-06-13 12:03:23.745,Node_003,Node_030,CAM,1113,8.18,-65.5,72.83,10.44,0,Normal
2026-06-13 12:03:03.642,Node_022,Node_020,TCP_ACK,64,5.54,-84.8,2.84,6.86,0,Normal
2026-06-13 12:01:22.479,Node_026,Node_023,CAM,209,27.31,-102.3,5.03,1.25,1,Sybil_Spoofing
2026-06-13 12:03:14.032,Node_001,Node_010,BSM,987,8.57,-76.0,67.67,8.809999999999999,0,Normal
2026-06-13 12:02:04.614,Node_024,Node_028,BSM,0,0.0,-52.5,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:02:56.900,Node_043,Node_029,TCP_ACK,64,3.62,-70.9,1.85,5.18,0,Normal
2026-06-13 12:02:26.551,Node_046,Node_013,BSM,313,3.9,-83.4,9.77,6.56,0,Normal
2026-06-13 12:02:16.488,Node_003,Node_011,BSM,882,3.99,-65.8,28.15,5.609999999999999,0,Normal
2026-06-13 12:01:53.334,Node_008,Node_027,CAM,700,7.5,-53.0,42.0,7.25,0,Normal
2026-06-13 12:02:15.222,Node_049,Node_050,TCP_ACK,64,10.82,-64.9,5.54,6.99,0,Normal
2026-06-13 12:02:38.595,Node_009,Node_008,BSM,1180,3.08,-84.2,29.08,6.78,0,Normal
2026-06-13 12:03:20.928,Node_001,Node_050,DENM,900,4.37,-57.9,31.46,7.67,0,Normal
2026-06-13 12:00:17.484,Node_028,Node_031,DENM,496,4.82,-81.7,19.13,6.92,0,Normal
2026-06-13 12:01:11.442,Node_047,Node_033,BSM,391,4.49,-54.3,14.04,6.36,0,Normal
2026-06-13 12:01:46.507,Node_043,Node_028,BSM,0,0.0,-53.7,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:03:21.480,Node_040,Node_012,CAM,393,11.93,-61.4,37.51,5.71,0,Normal
2026-06-13 12:01:39.348,Node_008,Node_009,CAM,610,2.38,-45.4,11.61,5.3100000000000005,0,Normal
2026-06-13 12:02:53.978,Node_002,Node_040,CAM,404,2.91,-83.0,9.41,7.78,0,Normal
2026-06-13 12:02:08.744,Node_045,Node_041,DENM,436,25.77,-103.6,14.72,1.22,1,Sybil_Spoofing
2026-06-13 12:02:30.792,Node_018,Node_023,UDP_STREAM,1405,45.03,-72.2,506.14,240.2,1,DoS_Flooding
2026-06-13 12:02:14.780,Node_014,Node_019,CAM,683,4.8,-60.7,26.23,5.88,0,Normal
2026-06-13 12:01:48.484,Node_032,Node_024,TCP_ACK,64,5.34,-80.5,2.73,8.25,0,Normal
2026-06-13 12:01:03.081,Node_022,Node_024,CAM,959,10.1,-55.3,77.49,7.36,0,Normal
2026-06-13 12:02:34.140,Node_016,Node_042,BSM,482,4.1,-69.6,15.81,6.62,0,Normal
2026-06-13 12:01:03.167,Node_041,Node_048,BSM,816,3.2,-61.5,20.89,6.41,0,Normal
2026-06-13 12:01:25.260,Node_013,Node_046,CAM,656,11.26,-82.0,59.09,5.51,0,Normal
2026-06-13 12:02:22.687,Node_020,Node_047,BSM,685,11.9,-76.9,65.21,5.73,0,Normal
2026-06-13 12:00:30.912,Node_009,Node_013,CAM,628,7.5,-74.9,37.68,4.84,0,Normal
2026-06-13 12:02:24.354,Node_024,Node_029,BSM,844,38.97,-103.7,61.92,2.01,1,Sybil_Spoofing
2026-06-13 12:00:22.110,Node_011,Node_039,TCP_ACK,64,4.74,-46.3,2.43,7.55,0,Normal
2026-06-13 12:00:36.875,Node_045,Node_013,CAM,958,10.15,-65.2,77.79,7.63,0,Normal
2026-06-13 12:03:28.116,Node_005,Node_011,CAM,648,9.51,-69.6,49.3,5.37,0,Normal
2026-06-13 12:02:45.424,Node_039,Node_018,DENM,411,3.84,-78.6,12.63,8.89,0,Normal
2026-06-13 12:00:17.736,Node_033,Node_030,CAM,715,9.08,-64.0,51.94,6.06,0,Normal
2026-06-13 12:01:37.614,Node_019,Node_046,UDP_STREAM,1430,59.59,-78.2,681.71,235.31,1,DoS_Flooding
2026-06-13 12:01:59.880,Node_009,Node_018,CAM,1094,9.91,-59.3,86.73,5.09,0,Normal
2026-06-13 12:01:33.303,Node_035,Node_008,TCP_ACK,64,2.01,-71.1,1.03,8.36,0,Normal
2026-06-13 12:02:34.128,Node_021,Node_006,TCP_ACK,64,11.46,-49.6,5.87,7.48,0,Normal
2026-06-13 12:01:05.252,Node_027,Node_040,UDP_STREAM,501,5.25,-82.7,21.04,6.11,0,Normal
2026-06-13 12:02:29.884,Node_015,Node_047,TCP_ACK,64,11.65,-77.9,5.96,5.890000000000001,0,Normal
2026-06-13 12:03:38.295,Node_043,Node_050,DENM,1161,9.81,-80.7,91.12,7.44,0,Normal
2026-06-13 12:02:39.002,Node_042,Node_017,CAM,1090,8.26,-60.8,72.03,8.35,0,Normal
2026-06-13 12:03:02.901,Node_015,Node_021,TCP_ACK,64,4.69,-61.7,2.4,5.51,0,Normal
2026-06-13 12:02:45.168,Node_010,Node_029,TCP_ACK,64,4.32,-55.9,2.21,6.35,0,Normal
2026-06-13 12:03:16.548,Node_006,Node_032,CAM,385,6.59,-52.4,20.3,5.85,0,Normal
2026-06-13 12:03:21.150,Node_047,Node_012,CAM,863,4.82,-72.6,33.28,8.45,0,Normal
2026-06-13 12:02:44.010,Node_044,Node_039,DENM,392,2.69,-82.1,8.44,5.75,0,Normal
2026-06-13 12:02:48.596,Node_007,Node_047,UDP_STREAM,1412,63.89,-55.0,721.7,89.87,1,DoS_Flooding
2026-06-13 12:00:19.409,Node_049,Node_042,CAM,1157,34.41,-107.9,22.58,1.03,1,Sybil_Spoofing
2026-06-13 12:00:17.928,Node_007,Node_035,BSM,953,36.4,-107.9,77.61,2.78,1,Sybil_Spoofing
2026-06-13 12:01:16.245,Node_020,Node_022,CAM,690,3.55,-82.8,19.6,7.41,0,Normal
2026-06-13 12:03:42.904,Node_008,Node_002,TCP_ACK,64,10.25,-80.9,5.25,8.18,0,Normal
2026-06-13 12:03:29.580,Node_027,Node_010,BSM,201,11.12,-84.0,17.88,10.22,0,Normal
2026-06-13 12:01:10.406,Node_023,Node_042,TCP_ACK,64,4.87,-48.1,2.49,9.32,0,Normal
2026-06-13 12:00:56.962,Node_032,Node_011,UDP_STREAM,312,4.25,-46.7,10.61,9.59,0,Normal
2026-06-13 12:00:43.500,Node_040,Node_022,BSM,321,27.27,-109.3,14.38,1.86,1,Sybil_Spoofing
2026-06-13 12:02:22.595,Node_039,Node_012,CAM,895,6.25,-49.3,44.75,5.87,0,Normal
2026-06-13 12:02:04.666,Node_023,Node_007,CAM,477,11.16,-58.5,42.59,7.54,0,Normal
2026-06-13 12:00:43.587,Node_001,Node_010,UDP_STREAM,996,8.56,-72.2,68.21,6.7,0,Normal
2026-06-13 12:03:18.528,Node_005,Node_008,CAM,791,6.27,-55.9,39.68,4.88,0,Normal
2026-06-13 12:02:18.460,Node_009,Node_012,UDP_STREAM,985,5.85,-72.2,46.1,6.68,0,Normal
2026-06-13 12:02:53.190,Node_039,Node_041,UDP_STREAM,541,3.38,-47.2,14.63,8.27,0,Normal
2026-06-13 12:02:42.756,Node_027,Node_036,BSM,709,7.39,-65.3,41.92,7.28,0,Normal
2026-06-13 12:01:42.544,Node_025,Node_006,DENM,794,9.15,-63.9,58.12,6.39,0,Normal
2026-06-13 12:01:39.594,Node_045,Node_006,BSM,440,5.62,-76.9,19.78,5.68,0,Normal
2026-06-13 12:02:34.020,Node_036,Node_031,BSM,1180,3.34,-80.6,31.53,7.3,0,Normal
2026-06-13 12:02:34.122,Node_050,Node_009,CAM,501,6.6,-51.6,26.45,6.27,0,Normal
2026-06-13 12:02:56.904,Node_016,Node_014,DENM,0,0.0,-55.1,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:01:09.598,Node_025,Node_047,BSM,226,33.72,-108.4,16.2,1.95,1,Sybil_Spoofing
2026-06-13 12:01:15.700,Node_002,Node_010,UDP_STREAM,1453,52.49,-75.2,610.14,127.87,1,DoS_Flooding
2026-06-13 12:01:08.175,Node_048,Node_034,DENM,915,11.49,-66.2,84.11,5.3,0,Normal
2026-06-13 12:03:06.468,Node_042,Node_045,CAM,213,4.87,-78.8,8.3,5.98,0,Normal
2026-06-13 12:00:27.306,Node_039,Node_049,BSM,377,7.03,-84.6,21.2,9.74,0,Normal
2026-06-13 12:03:11.268,Node_036,Node_046,TCP_ACK,64,10.3,-48.2,5.27,7.24,0,Normal
2026-06-13 12:01:43.292,Node_028,Node_011,BSM,478,11.73,-64.1,44.86,8.68,0,Normal
2026-06-13 12:01:03.840,Node_048,Node_014,TCP_ACK,64,6.0,-82.8,3.07,5.34,0,Normal
2026-06-13 12:00:44.109,Node_045,Node_030,DENM,688,5.13,-59.3,28.24,13.23,0,Normal
2026-06-13 12:01:19.144,Node_004,Node_024,CAM,0,0.0,-74.2,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:02:35.346,Node_039,Node_050,UDP_STREAM,1066,5.35,-75.4,45.62,7.27,0,Normal
2026-06-13 12:00:56.388,Node_005,Node_014,DENM,811,2.11,-48.6,13.69,4.66,0,Normal
2026-06-13 12:01:33.025,Node_041,Node_003,CAM,446,4.69,-45.9,16.73,8.26,0,Normal
2026-06-13 12:03:22.958,Node_003,Node_004,CAM,522,2.93,-72.7,12.24,5.52,0,Normal
2026-06-13 12:02:05.214,Node_026,Node_033,BSM,399,5.14,-69.4,16.41,6.29,0,Normal
2026-06-13 12:01:05.704,Node_045,Node_044,TCP_ACK,64,2.97,-68.7,1.52,6.95,0,Normal
2026-06-13 12:00:53.515,Node_033,Node_050,CAM,353,2.24,-53.2,6.33,7.7,0,Normal
2026-06-13 12:00:29.070,Node_019,Node_011,TCP_ACK,64,3.52,-66.5,1.8,6.26,0,Normal
2026-06-13 12:00:50.523,Node_046,Node_015,BSM,1105,4.16,-57.7,36.77,6.78,0,Normal
2026-06-13 12:01:18.132,Node_033,Node_034,CAM,946,8.09,-64.1,61.23,6.89,0,Normal
2026-06-13 12:03:10.092,Node_009,Node_022,DENM,497,5.6,-50.8,22.27,6.58,0,Normal
2026-06-13 12:02:47.206,Node_016,Node_014,TCP_ACK,64,11.97,-60.7,6.13,6.24,0,Normal
2026-06-13 12:03:30.295,Node_007,Node_001,CAM,346,9.66,-72.6,26.74,5.88,0,Normal
2026-06-13 12:00:49.152,Node_032,Node_007,UDP_STREAM,665,5.14,-47.6,27.34,6.97,0,Normal
2026-06-13 12:02:04.497,Node_037,Node_024,UDP_STREAM,561,2.89,-77.8,12.97,6.92,0,Normal
2026-06-13 12:01:56.888,Node_031,Node_017,CAM,981,10.77,-59.0,84.52,5.67,0,Normal
2026-06-13 12:01:03.099,Node_037,Node_032,CAM,240,5.63,-73.5,10.81,6.25,0,Normal
2026-06-13 12:01:06.220,Node_029,Node_024,CAM,724,10.45,-46.9,60.53,4.67,0,Normal
2026-06-13 12:02:57.215,Node_033,Node_029,UDP_STREAM,1482,47.85,-45.4,567.31,270.79,1,DoS_Flooding
2026-06-13 12:00:18.504,Node_010,Node_007,CAM,497,5.76,-62.2,22.9,4.6899999999999995,0,Normal
2026-06-13 12:01:43.381,Node_025,Node_030,BSM,885,2.94,-66.4,20.82,5.9,0,Normal
2026-06-13 12:03:19.176,Node_007,Node_006,CAM,384,9.32,-48.3,28.63,5.3100000000000005,0,Normal
2026-06-13 12:03:05.400,Node_013,Node_026,CAM,536,2.64,-71.3,11.32,5.57,0,Normal
2026-06-13 12:01:38.944,Node_045,Node_048,CAM,687,3.14,-66.8,17.26,8.76,0,Normal
2026-06-13 12:03:21.110,Node_010,Node_041,CAM,418,5.2,-83.7,17.39,5.18,0,Normal
2026-06-13 12:02:45.636,Node_004,Node_024,CAM,1008,39.29,-97.0,50.8,2.37,1,Sybil_Spoofing
2026-06-13 12:02:02.371,Node_017,Node_041,CAM,380,2.84,-82.2,8.63,6.95,0,Normal
2026-06-13 12:02:13.300,Node_046,Node_029,TCP_ACK,64,10.71,-64.0,5.48,4.52,0,Normal
2026-06-13 12:01:57.876,Node_012,Node_004,DENM,294,10.95,-67.9,25.75,6.28,0,Normal
2026-06-13 12:02:13.472,Node_011,Node_013,TCP_ACK,64,5.49,-68.2,2.81,6.81,0,Normal
